id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id
partner_133071,no-message,,FALSE,Rütistrasse 41 ,true,Hombrechtikon,,8634,,,base.ch,Swisslux AG,,contact,info@garage-huber.com,TRUE,,de_DE,,,055 254 11 00,133071,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,,,FALSE,,FALSE,,,,,,,,0,,Garage Huber AG,,,,,CHF
partner_133077,no-message,,FALSE,Dornwydenweg 11,true,Arlesheim,,4144,,,base.ch,Swisslux AG,,contact,info@wuerth-ag.ch,TRUE,www.wuerth-ag.ch,de_DE,,,+41 61 705 91 11,133077,true,Europe/Zurich,false,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,,,FALSE,,FALSE,,,,,headquarter,,,0,,Würth AG,,,,,CHF
partner_133102,no-message,,FALSE,Feldlistrasse 31a,false,St. Gallen,mka,9000,,,base.ch,Swisslux AG,,contact,admin@chdesign.ch,TRUE,www.chdesign.ch,de_DE,+41 71 278 60 77,,+41 71 278 31 11,133102,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,1,1,,Ch. Keller Design AG,,,,,CHF
partner_133110,no-message,,FALSE,Niederwiesen,false,Zuzwil SG,mka,9524,,,base.ch,Swisslux AG,,contact,info@frigel.ch,TRUE,www.frigel.ch,de_DE,+41 71 944 27 29,,+41 71 944 22 44,133110,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,1,,Frigel AG,,,,,CHF
partner_133129,no-message,,FALSE,Kantonsstrasse 49,false,Freienbach,dla,8807,,,base.ch,Swisslux AG,,contact,freienbach@schibli.com,TRUE,,de_DE,+41 55 460 20 66,,+41 55 460 20 60,133129,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Hans K. Schibli AG,,,,,CHF
partner_133133,no-message,,FALSE,Regionalzentrum Zürich,false,Regensdorf,rgl,8105,,,base.ch,Swisslux AG,,contact,rzzuerich@ffhs.ch,TRUE,,de_DE,+41 44 842 15 51,Althardstrasse 60,+41 44 842 15 52,133133,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,,,FALSE,,FALSE,,,,,,,1,0,,Fernfachhochschule Schweiz (FFHS),,,,,CHF
partner_133136,no-message,,FALSE,Bahnhofstrasse 45,false,Landquart,mka,7302,,,base.ch,Swisslux AG,,contact,landquart@elkom.ch,TRUE,www.elkom.ch,de_DE,+41 81 410 13 20,,+41 81 410 13 23,133136,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_30",,FALSE,,FALSE,,,,,branch,,1,1,,ELKOM PARTNER AG,,,,,CHF
partner_133162,no-message,,FALSE,Rorschacher Strasse 94,false,St. Gallen,mka,9000,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 71 243 81 12,,+41 71 243 81 11,133162,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Kompetenzzentrum Gesundheit und Alter,,,,,CHF
partner_133164,no-message,,FALSE,Sources lumineuses & appareils d'éclairage,false,Châtelaine,mse,1219,,,base.ch,Swisslux AG,,contact,info@griot.ch,TRUE,www.griot.ch,fr_FR,+41 22 970 16 74,Avenue de Châtelaine 91A,+41 22 970 16 70,133164,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_8,,FALSE,,FALSE,,,,,,,,0,,Emcom / Griot André & Cie S.A.,,,,,CHF
partner_133174,no-message,,FALSE,Fuchsgasse 8,false,Widnau,mka,9443,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 71 523 60 11,,+41 71 523 60 10,133174,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,evolta ag,,,,,CHF
partner_133207,no-message,,FALSE,Rue de Venise 11C,false,Monthey,mse,1870,,,base.ch,Swisslux AG,,contact,info@conceptenergy.ch,TRUE,www.conceptenergy.ch,fr_FR,,,+41 24 471 88 08,133207,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Concept Energy Sàrl,,,,qualified,CHF
partner_133222,no-message,,FALSE,Immobilien,false,Zürich,dla,8005,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 44 434 24 40,Hardturmstrasse 134,+41 44 434 24 44,133222,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,scenario.productpricelist_led_bauherr1,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Halter AG,,,,,CHF
partner_133240,no-message,,FALSE,Bahnhofstrasse 42,false,Entlebuch,mle,6162,,,base.ch,Swisslux AG,,contact,,TRUE,www.a-aco.ch,de_DE,,,+41 41 482 81 11,133240,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,A ACO AG,,,,,CHF
partner_133247,no-message,,FALSE,Gartenstrasse 11,false,Andwil SG,mka,9204,,,base.ch,Swisslux AG,,contact,info@abiszelektro.ch,TRUE,www.abiszelektro.ch,de_DE,+41 71 380 01 54,,+41 71 380 01 55,133247,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,0,1,,A bis Z Elektroanlagen,,,,,CHF
partner_133249,no-message,,FALSE,Ottenbacherstrasse 25,false,Obfelden,dla,8912,,,base.ch,Swisslux AG,,contact,,TRUE,www.smartec-elektro.ch,de_DE,+41 43 343 22 29,,+41 43 343 22 22,133249,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_eev,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8910,FALSE,,,,,,,,1,,smartec elektro ag,,,,,CHF
partner_13325,no-message,,FALSE,Geschäftsstelle Root,false,Root,dla,6037,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 41 451 02 11,Bahnhofstrasse 30,+41 41 451 02 10,13325,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6298,FALSE,,40,6037,Root,,,,1,,CKW Conex AG / Luzern,,,,,
partner_133257,no-message,,FALSE,Servizio tecnico,false,Lugano,sgi,6903,,,base.ch,Swisslux AG,,contact,servizio.tecnico@clinicaluganese.ch,TRUE,www.clinicaluganese.ch,it_IT,+41 91 960 86 83,Via Moncucco 10,+41 91 960 85 30,133257,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Clinica Luganese,,,,,CHF
partner_13327,warning,"
Achtung Zahlungen pr\'fcfen; zahlt sehr schlecht, nur noch \'fcber GH verrechnen!!!!
 
 Postlieferungen immer an Postfach liefern!!




",FALSE,Talstrasse 33b,false,Pfäffikon SZ,dla,8808,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 55 4202849,,+41 55 4202848,13327,false,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,104,8808,,,,,0,,***Elektro Obersee AG,,,,,
partner_133270,no-message,,FALSE,Willestrasse 11,false,Spreitenbach,rgl,8957,,,base.ch,Swisslux AG,,contact,info@elektro-ilnova.ch,TRUE,www.elektro-ilnova.ch,de_DE,+41 56 401 46 21,,+41 56 401 46 20,133270,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Elektro Ilnova AG,,,,,CHF
partner_133271,no-message,,FALSE,Voa Principala 58,false,Lenzerheide/Lai,mka,7078,,,base.ch,Swisslux AG,,contact,info@frei-elektro-engineering.ch,TRUE,www.frei-elektro-engineering.ch,de_DE,+41 81 384 26 30,,+41 81 384 12 12,133271,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,th. frei elektro engineering,,,,,CHF
partner_133304,no-message,,FALSE,Museggstrasse 14,false,Luzern,dla,6004,,,base.ch,Swisslux AG,,contact,technocasa@rebsamen.net,TRUE,,de_DE,+41 41 419 70 25,,+41 41 419 70 30,133304,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,1,1,,Rebsamen Technocasa AG,,,,,CHF
partner_133318,no-message,,FALSE,Badenerstrasse 156,false,Zürich,dla,8004,,,base.ch,Swisslux AG,,contact,info@adrianstreich.ch,TRUE,www.adrianstreich.ch,de_DE,+41 44 364 06 47,,+41 44 364 06 46,133318,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,1,1,,Adrian Streich Architekten AG,,,,,CHF
partner_133328,no-message,,FALSE,Stauffacherstrasse 75,false,Bern,mle,3014,,,base.ch,Swisslux AG,,contact,info@sosdienst.ch,TRUE,www.sosdienst.ch,de_DE,+41 31 333 61 71,,+41 31 333 61 69,133328,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,SOS Dienst Bern,,,,,CHF
partner_13335,no-message,,FALSE,Lämmlisbrunnenstr. 54,false,St. Gallen,mka,9000,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 71 2293111,13335,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Hochbauamt Kanton St. Gallen,,,,,
partner_133356,no-message,,FALSE,electrical engineering,false,Hägendorf,mle,4614,,,base.ch,Swisslux AG,,contact,,TRUE,www.enerpeak.ch,de_DE,,Fabrikstrasse 6,+41 62 210 18 44,133356,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,branch,,,0,,enerpeak salzmann ag,,,,,CHF
partner_13336,no-message,,FALSE,Rheinweg 1a,false,Schaffhausen,rgl,8200,,,base.ch,Swisslux AG,,contact,info@bu-schaffhausen.ch,TRUE,www.bu-schaffhausen.ch,de_DE,+41 52 620 08 09,,+41 52 620 08 08,13336,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,0,,Burkhalter Elektrotechnik AG,,,,,
partner_133391,no-message,,FALSE,Industriestrasse 27,false,Volketswil,rgl,8604,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,,133391,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,2D-Elektro GmbH,,,,,CHF
partner_13340,no-message,,FALSE,Knonauerstrasse 56,false,Cham,dla,6330,,,base.ch,Swisslux AG,,contact,info@elektro-annen.ch,TRUE,,de_DE,+41 41 7856169,,+41 41 7856161,13340,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6330,FALSE,,,,,,,1,0,,Elektro Annen AG,,,,,
partner_133408,no-message,,FALSE,LED Lichtlösungen,false,Kägiswil,dla,6056,,,base.ch,Swisslux AG,,contact,office@lginventron.ch,TRUE,www.lginventron.ch,de_DE,+41 41 666 59 01,Steinhausstrasse 4,+41 41 666 59 00,133408,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_12,,FALSE,,FALSE,,1,6056,Kägiswil,,,,0,,L&G Inventron AG,,,,,CHF
partner_133434,no-message,,FALSE,Limmatstrasse 310,true,Zürich,dla,8005,,,base.ch,Swisslux AG,,contact,wbs@kvz-schule.ch,TRUE,,de_DE,+41 44 444 66 29,,+41 44 444 66 44,133434,true,Europe/Zurich,false,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,,,FALSE,,FALSE,,,8037,Zürich,,,,0,,KV ZÜRICH BUSINESS SCHOOL,,,,,CHF
partner_133436,no-message,,FALSE,Avenue de la Praille 45,false,Carouge GE,mse,1227,,,base.ch,Swisslux AG,,contact,info@h2light.ch,TRUE,www.h2light.ch,fr_FR,+41 22 342 04 24,,+41 22 342 04 22,133436,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_8,,FALSE,,FALSE,,,,,,,,0,,h2light S.A. ,,,,,CHF
partner_13345,no-message,,FALSE,Kalchbühlstrasse 40,false,Chur,mka,7000,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 81 2501199,13345,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,SAR Elektro + Telematik GmbH,,,,,
partner_133459,no-message,,FALSE,Wilerstrasse 73,true,Gossau SG,mka,9200,,,base.ch,Swisslux AG,,contact,kontakt@hsi-ag.ch,TRUE,www.hsi-ag.ch,de_DE,,,+41 71 845 65 65,133459,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,,,FALSE,,FALSE,,,,,,,,0,,HSi Elektronik AG,,,,,CHF
partner_133466,warning,{\rtf1\deff0\nouicompat\splytwnine\htmautsp\plain\ql\f1\fs20\cf1,FALSE,St. Urbangasse 53,false,Solothurn,mle,4500,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 32 621 77 52,,+41 32 621 77 51,133466,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_8,,FALSE,,FALSE,,1738,4502,Solothurn,,,,0,,OptaLED Suisse Sàrl,,,,,CHF
partner_13349,no-message,,FALSE,Route de Morat 135,false,Granges-Paccot,mse,1763,,,base.ch,Swisslux AG,,contact,info@geconnect.ch,TRUE,,fr_FR,+41 26 4292999,,+41 26 4292951,13349,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,Groupe E Connect SA,,,,,
partner_133498,no-message,,FALSE,Freuburgstrasse 34,false,Schwarzenburg,mle,3150,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 31 734 41 11,133498,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Gilgen Door Systems AG,,,,,CHF
partner_13353,warning,"Zahlungen pr\'fcfen!!!\lang1031\f1\fs17
",FALSE,chemin de la Tour Grise 4,false,Lausanne 20,mse,1000,,,base.ch,Swisslux AG,,contact,info@cielelectricite.com,TRUE,,fr_FR,+41 21 623 35 36,,+41 21 623 35 35,13353,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,1013,FALSE,,26,1000,,,,,0,,CIEL Electricité,,,,qualified,
partner_133545,no-message,,FALSE,Tigelbergstrasse 1,false,Berneck,mka,9442,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 71 747 70 81,,+41 71 747 70 80,133545,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,,0,,Hutter Nüesch Architekten AG,,,,,CHF
partner_133567,no-message,,FALSE,route de la Piscine 10d,false,Sion,mse,1950,,,base.ch,Swisslux AG,,contact,,TRUE,www.cablex.ch,fr_FR,,,+41 58 224 42 17,133567,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,cablex AG,,,,,CHF
partner_133586,no-message,,FALSE,Ruelle du Midi 10,false,Genève,mse,1207,,,base.ch,Swisslux AG,,contact,,TRUE,,fr_FR,+41 22 735 41 45,,+41 22 735 41 41,133586,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,EGELEC Services SA,,,,,CHF
partner_133594,no-message,,FALSE,Chemin du Sapey 8,false,Grand-Lancy,mse,1212,,,base.ch,Swisslux AG,,contact,,TRUE,www.bouygues-es.ch,fr_FR,,,,133594,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,540,,,,,,0,,Bouygues E&S T Suisse SA,,,,,CHF
partner_133619,no-message,,FALSE,Route de Soral 115A,false,Bernex,mse,1233,,,base.ch,Swisslux AG,,contact,,TRUE,www.ilico.ch,fr_FR,,,+41 22 534 92 23,133619,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,ILICO - your Intelligent LIghting COmpany,,,,,CHF
partner_133623,no-message,,FALSE,Spitalstrasse 13,false,Bülach,dla,8180,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 44 863 44 00,,+41 44 863 44 33,133623,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Bezirksgericht Bülach,,,,,CHF
partner_133632,no-message,,FALSE,Tannackerstrasse 7,false,Gümligen,mle,3073,,,base.ch,Swisslux AG,,contact,,TRUE,www.cablex.ch,de_DE,,,+41 848 222 539,133632,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,cablex AG,,,,,CHF
partner_133643,no-message,,FALSE,Avenue Cardinal-Mermillond 36,false,Carouge GE,mse,1227,,,base.ch,Swisslux AG,,contact,info@global-elec.ch,TRUE,,fr_FR,,,,133643,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Global Elec SA,,,,,CHF
partner_133659,no-message,,FALSE,EKS AG,false,Schaffhausen,rgl,8200,,,base.ch,Swisslux AG,,contact,,TRUE,www.lichtformat.ch,de_DE,+41 52 633 52 04,Vordergasse 73,+41 52 633 52 85,133659,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_12,scenario.partner_category_4",,FALSE,,FALSE,,,,,,,,0,,LichtFORMAT Schaffhausen,,,,,CHF
partner_133660,no-message,,FALSE,Landstrasse 2,false,Netstal,mka,8754,,,base.ch,Swisslux AG,,contact,info@nay.ch,TRUE,,de_DE,+41 55 610 40 11,,+41 55 610 40 10,133660,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,Nay + Partner AG,,,,,CHF
partner_133680,no-message,,FALSE,Tottikonstrasse 3,false,Stans,dla,6370,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 41 511 50 55,133680,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,Elektroplanung Guido Zimmermann,,,,,CHF
partner_133707,no-message,,FALSE,Via Campagna 2,false,Giubiasco,sgi,6512,,,base.ch,Swisslux AG,,contact,,TRUE,www.polielectra.ch,it_IT,+41 91 857 17 66,,+41 91 857 65 11,133707,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,scenario.productpricelist_beg_handeldiv,1100,2000,,,stock.stock_location_suppliers,,,FALSE,,FALSE,,,,,,,,1,,Polielectra SA,,,,,CHF
partner_13372,no-message,,FALSE,Rietlistrasse 5,false,Goldach,mka,9403,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 71 8414408,13372,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,0,,Lepcon GmbH,,,,,
partner_133731,no-message,,FALSE,Route de Chandoline 27B,false,Sion,mse,1950,,,base.ch,Swisslux AG,,contact,,TRUE,,fr_FR,+41 27 723 23 03,,+41 27 723 23 02,133731,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,RTM Réalisations Techniques Multiples SA,,,,,CHF
partner_133765,no-message,,FALSE,Industriestrasse 2,false,Hittnau,rgl,8335,,,base.ch,Swisslux AG,,contact,info@elektroplanet.ch,TRUE,www.elektroplanet.ch,de_DE,+41 44 950 10 44,,+41 44 950 10 10,133765,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,Elektroplanet AG,,,,,
partner_133768,no-message,,FALSE,Rosenbergweg 19,false,St. Gallen,mka,9001,,,base.ch,Swisslux AG,,contact,info@baukla.ch,TRUE,www.baukla.ch,de_DE,,,+41 71 223 22 23,133768,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,branch,,,0,,Baukla Generalunternehmung AG,,,,,
partner_133770,no-message,,FALSE,Lehnweg 22,false,Niederbipp,mle,4704,,,base.ch,Swisslux AG,,contact,info@aka-leuchten.ch,TRUE,www.aka-leuchten.ch,de_DE,+41 32 633 25 16,,+41 32 633 26 55,133770,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_8,,FALSE,,FALSE,,131,4704,Niederbipp,,,,0,,Aka Leuchten AG,,,,,
partner_133777,no-message,,FALSE,Schweighofstrasse 193,false,Zürich,dla,8045,,,base.ch,Swisslux AG,,contact,verwaltung@fgzzh.ch,TRUE,www.fgzzh.ch,de_DE,+41 44 456 15 15,,+41 44 456 15 00,133777,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,scenario.productpricelist_led_bauherr2,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,1,1,,Familienheim-Genossenschaft Zürich (FGZ),,,,,
partner_133781,no-message,,FALSE,Mattenhof 25,false,Zürich,mka,8051,,,base.ch,Swisslux AG,,contact,info@sunnigehof.ch,TRUE,www.sunnigehof.ch,de_DE,41443172021,,41443172020,133781,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Siedlungsgenossenschaft Sunnige Hof,,,,,
partner_133782,no-message,,FALSE,Ammerswilerstrasse 11,false,Dintikon,mle,5606,,,base.ch,Swisslux AG,,contact,info@buetler-elektro.ch,TRUE,www.buetler-elektro.ch,de_DE,+41 56 624 20 71,,+41 56 624 20 70,133782,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,scenario.account_payment_term_30dn,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Bütler Elektro Telecom AG,,,,,
partner_13380,no-message,,FALSE,Elektro-Anlagen,false,Stein am Rhein,rgl,8260,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 52 7414345,Obergass 36,+41 52 7414343,13380,false,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,0,,***Beat Bürgin,,,,,
